Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;ValorPorM2;ValorBrutoPorM2;TipoAgregado
Apartamento;Recreio dos Bandeirantes;3;2;1;213;1900.0;1184.0;442.0;3526.0;8.92018779342723;16.55399061032864;Apartamento
Apartamento;Jacarepaguá;1;1;0;56;600.0;692.0;0.0;1292.0;10.714285714285714;23.071428571428573;Apartamento
Apartamento;Vila Isabel;2;1;0;65;1500.0;714.0;85.0;2299.0;23.076923076923077;35.36923076923077;Apartamento
Casa;Jardim Guanabara;3;4;1;200;3800.0;0.0;400.0;4200.0;19.0;21.0;Casa
Apartamento;Tijuca;1;0;0;40;1500.0;430.0;20.0;1950.0;37.5;48.75;Apartamento
Apartamento;Engenho Novo;2;0;0;60;1300.0;460.0;0.0;1760.0;21.666666666666668;29.333333333333332;Apartamento
Apartamento;Recreio dos Bandeirantes;2;4;0;120;2400.0;760.0;233.0;3393.0;20.0;28.275;Apartamento
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;0.0;2250.0;17.5;28.125;Apartamento
Apartamento;Humaitá;3;2;1;115;3800.0;1670.0;346.0;5816.0;33.04347826086956;50.573913043478264;Apartamento
Apartamento;Jardim Botânico;3;1;0;95;2900.0;1102.0;0.0;4002.0;30.526315789473685;42.126315789473686;Apartamento
Apartamento;Barra da Tijuca;2;1;0;53;1300.0;622.0;92.0;2014.0;24.528301886792452;38.0;Apartamento
Apartamento;Catumbi;2;0;0;46;1300.0;300.0;0.0;1600.0;28.26086956521739;34.78260869565217;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;1;72;2000.0;600.0;0.0;2600.0;27.77777777777778;36.111111111111114;Apartamento
Apartamento;São Conrado;5;3;5;600;15000.0;15300.0;4220.0;34520.0;25.0;57.53333333333333;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;161;2500.0;780.0;0.0;3280.0;15.527950310559007;20.372670807453417;Apartamento
Apartamento;Tijuca;3;0;0;91;2100.0;715.0;79.0;2894.0;23.076923076923077;31.802197802197803;Apartamento
Apartamento;Barra da Tijuca;3;3;3;680;20000.0;1980.0;1700.0;23680.0;29.41176470588235;34.8235294117647;Apartamento
Apartamento;Pechincha;2;1;0;60;1100.0;606.0;14.0;1720.0;18.333333333333332;28.666666666666668;Apartamento
Apartamento;Humaitá;2;0;0;65;2600.0;660.0;124.0;3384.0;40.0;52.06153846153846;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;2;115;3500.0;840.0;260.0;4600.0;30.434782608695652;40.0;Apartamento
Quitinete;Lapa;0;0;0;28;900.0;400.0;20.0;1320.0;32.142857142857146;47.142857142857146;Apartamento
Apartamento;Copacabana;3;1;1;180;7500.0;1900.0;300.0;9700.0;41.666666666666664;53.888888888888886;Apartamento
Quitinete;Glória;1;0;0;50;800.0;495.0;0.0;1295.0;16.0;25.9;Apartamento
Apartamento;Ipanema;2;1;2;120;7500.0;2350.0;0.0;9850.0;62.5;82.08333333333333;Apartamento
Apartamento;Ipanema;3;0;1;150;5800.0;2200.0;230.0;8230.0;38.666666666666664;54.86666666666667;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;3000.0;1400.0;0.0;4400.0;37.5;55.0;Apartamento
Apartamento;Ipanema;2;1;0;105;6500.0;1500.0;380.0;8380.0;61.904761904761905;79.80952380952381;Apartamento
Quitinete;Ipanema;1;0;0;25;1500.0;550.0;0.0;2050.0;60.0;82.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;725.0;132.0;2857.0;28.571428571428573;40.81428571428572;Apartamento
Apartamento;Leme;2;0;0;83;2400.0;588.0;111.0;3099.0;28.91566265060241;37.33734939759036;Apartamento
Casa de Condomínio;Realengo;2;0;0;90;900.0;0.0;0.0;900.0;10.0;10.0;Casa
Apartamento;Barra da Tijuca;2;1;2;90;2600.0;1400.0;300.0;4300.0;28.88888888888889;47.77777777777778;Apartamento
Quitinete;São Cristóvão;1;0;0;40;850.0;0.0;0.0;850.0;21.25;21.25;Apartamento
Apartamento;Tijuca;1;0;0;30;1000.0;420.0;21.0;1441.0;33.333333333333336;48.03333333333333;Apartamento
Casa;Barra da Tijuca;4;4;2;600;30000.0;1100.0;0.0;31100.0;50.0;51.833333333333336;Casa
Apartamento;Ipanema;2;1;2;110;10000.0;2100.0;535.0;12635.0;90.9090909090909;114.86363636363636;Apartamento
Apartamento;Jacarepaguá;4;2;3;156;3000.0;1610.0;254.0;4864.0;19.23076923076923;31.17948717948718;Apartamento
Apartamento;Tijuca;3;1;0;96;2000.0;960.0;1048.0;4008.0;20.833333333333332;41.75;Apartamento
Apartamento;Botafogo;2;1;0;75;3200.0;920.0;94.0;4214.0;42.666666666666664;56.18666666666667;Apartamento
Apartamento;Urca;3;2;1;165;8500.0;3500.0;500.0;12500.0;51.515151515151516;75.75757575757575;Apartamento
Apartamento;Ipanema;4;2;3;450;25000.0;3100.0;1500.0;29600.0;55.55555555555556;65.77777777777777;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2400.0;1200.0;0.0;3600.0;30.0;45.0;Apartamento
Apartamento;Ipanema;1;1;0;41;2500.0;550.0;50.0;3100.0;60.97560975609756;75.60975609756098;Apartamento
Casa de Condomínio;Barra da Tijuca;4;2;3;372;9800.0;2333.0;14204.0;26337.0;26.344086021505376;70.79838709677419;Casa
Apartamento;Barra da Tijuca;2;1;1;77;2500.0;800.0;150.0;3450.0;32.467532467532465;44.8051948051948;Apartamento
Apartamento;Copacabana;4;1;1;230;6200.0;1580.0;198.0;7978.0;26.956521739130434;34.68695652173913;Apartamento
Apartamento;Copacabana;5;1;5;280;20000.0;2300.0;700.0;23000.0;71.42857142857143;82.14285714285714;Apartamento
Apartamento;Botafogo;1;0;0;48;1900.0;456.0;0.0;2356.0;39.583333333333336;49.083333333333336;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;260;9000.0;7068.0;8024.0;24092.0;34.61538461538461;92.66153846153846;Casa
Apartamento;Campo Grande;1;1;0;40;500.0;200.0;0.0;700.0;12.5;17.5;Apartamento
Apartamento;Flamengo;3;1;1;140;2800.0;2300.0;0.0;5100.0;20.0;36.42857142857143;Apartamento
Apartamento;Pechincha;2;1;0;73;1300.0;700.0;785.0;2785.0;17.80821917808219;38.15068493150685;Apartamento
Apartamento;Jardim Botânico;3;1;0;84;3000.0;650.0;151.0;3801.0;35.714285714285715;45.25;Apartamento
Apartamento;Lagoa;4;0;1;255;10000.0;2500.0;397.0;12897.0;39.21568627450981;50.576470588235296;Apartamento
Casa de Condomínio;Cachambi;2;1;0;90;1100.0;280.0;0.0;1380.0;12.222222222222221;15.333333333333334;Casa
Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;320.0;9370.0;80.0;93.7;Apartamento
Apartamento;Copacabana;2;0;0;80;2700.0;600.0;0.0;3300.0;33.75;41.25;Apartamento
Apartamento;Flamengo;3;1;0;96;3300.0;912.0;210.0;4422.0;34.375;46.0625;Apartamento
Casa;Vila da Penha;2;0;0;36;700.0;0.0;0.0;700.0;19.444444444444443;19.444444444444443;Casa
Apartamento;Barra da Tijuca;4;2;3;170;10000.0;3089.0;750.0;13839.0;58.8235294117647;81.40588235294118;Apartamento
Apartamento;Leblon;3;1;1;115;7000.0;1900.0;450.0;9350.0;60.869565217391305;81.30434782608695;Apartamento
Apartamento;Barra da Tijuca;3;1;1;72;2200.0;660.0;110.0;2970.0;30.555555555555557;41.25;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;114;2200.0;570.0;230.0;3000.0;19.29824561403509;26.31578947368421;Apartamento
Apartamento;Cascadura;2;1;0;62;1000.0;516.0;0.0;1516.0;16.129032258064516;24.451612903225808;Apartamento
Apartamento;Flamengo;1;0;0;47;2100.0;515.0;420.0;3035.0;44.680851063829785;64.57446808510639;Apartamento
Apartamento;Tijuca;2;1;0;76;1800.0;849.0;105.0;2754.0;23.68421052631579;36.23684210526316;Apartamento
Apartamento;Pechincha;2;1;0;50;1000.0;482.0;13.0;1495.0;20.0;29.9;Apartamento
Apartamento;Ipanema;3;1;1;140;9000.0;1800.0;300.0;11100.0;64.28571428571429;79.28571428571429;Apartamento
Quitinete;Copacabana;1;0;0;40;2200.0;550.0;250.0;3000.0;55.0;75.0;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;800.0;10900.0;51.42857142857143;77.85714285714286;Apartamento
Apartamento;Copacabana;3;1;0;165;5000.0;1280.0;280.0;6560.0;30.303030303030305;39.75757575757576;Apartamento
Apartamento;Tijuca;3;0;1;111;2300.0;720.0;0.0;3020.0;20.72072072072072;27.207207207207208;Apartamento
Apartamento;Barra da Tijuca;3;2;2;170;6000.0;2000.0;510.0;8510.0;35.294117647058826;50.05882352941177;Apartamento
Casa;Jardim Botânico;4;4;4;451;20000.0;0.0;0.0;20000.0;44.34589800443459;44.34589800443459;Casa
Apartamento;Ipanema;3;0;1;130;2500.0;1131.0;0.0;3631.0;19.23076923076923;27.93076923076923;Apartamento
Apartamento;Ipanema;3;1;2;164;7590.0;2000.0;300.0;9890.0;46.28048780487805;60.30487804878049;Apartamento
Apartamento;Laranjeiras;3;1;0;120;3000.0;1180.0;130.0;4310.0;25.0;35.916666666666664;Apartamento
Apartamento;São Conrado;3;3;3;230;11000.0;2300.0;0.0;13300.0;47.82608695652174;57.82608695652174;Apartamento
Apartamento;Copacabana;3;0;1;92;3500.0;1200.0;0.0;4700.0;38.04347826086956;51.08695652173913;Apartamento
Apartamento;Todos os Santos;2;1;0;70;1300.0;600.0;12.0;1912.0;18.571428571428573;27.314285714285713;Apartamento
Apartamento;Laranjeiras;2;0;0;70;2000.0;530.0;0.0;2530.0;28.571428571428573;36.142857142857146;Apartamento
Apartamento;Barra da Tijuca;4;3;1;452;15000.0;4571.0;2319.0;21890.0;33.1858407079646;48.42920353982301;Apartamento
Apartamento;Méier;2;1;0;85;1100.0;180.0;79.0;1359.0;12.941176470588236;15.988235294117647;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;1;336;3300.0;800.0;300.0;4400.0;9.821428571428571;13.095238095238095;Apartamento
Quitinete;Botafogo;1;0;0;25;1200.0;559.0;54.0;1813.0;48.0;72.52;Apartamento
Apartamento;Barra da Tijuca;1;1;0;60;1500.0;1800.0;320.0;3620.0;25.0;60.333333333333336;Apartamento
Apartamento;Tijuca;3;1;1;115;1900.0;783.0;104.0;2787.0;16.52173913043478;24.234782608695653;Apartamento
Quitinete;Anil;1;0;0;20;300.0;18.0;8.0;326.0;15.0;16.3;Apartamento
Apartamento;Barra da Tijuca;3;2;1;95;3200.0;1460.0;249.0;4909.0;33.68421052631579;51.67368421052632;Apartamento
Apartamento;Flamengo;2;1;0;62;2400.0;896.0;96.0;3392.0;38.70967741935484;54.70967741935484;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;97;2380.0;800.0;185.0;3365.0;24.536082474226806;34.69072164948454;Apartamento
Apartamento;Copacabana;3;1;0;160;4500.0;1300.0;1700.0;7500.0;28.125;46.875;Apartamento
Apartamento;Leblon;3;1;1;110;5000.0;1100.0;0.0;6100.0;45.45454545454545;55.45454545454545;Apartamento
Apartamento;Flamengo;3;1;1;165;8500.0;1377.0;3000.0;12877.0;51.515151515151516;78.04242424242425;Apartamento
Apartamento;Barra da Tijuca;4;3;0;160;4000.0;1265.0;459.0;5724.0;25.0;35.775;Apartamento
Apartamento;Barra da Tijuca;3;2;1;105;2900.0;1803.0;245.0;4948.0;27.61904761904762;47.12380952380953;Apartamento
Apartamento;Copacabana;4;1;1;150;6500.0;1500.0;261.0;8261.0;43.333333333333336;55.07333333333333;Apartamento
Apartamento;Barra da Tijuca;4;2;1;110;4300.0;1380.0;150.0;5830.0;39.09090909090909;53.0;Apartamento
Apartamento;Ipanema;1;0;0;54;3800.0;781.0;0.0;4581.0;70.37037037037037;84.83333333333333;Apartamento
Apartamento;Copacabana;1;0;1;37;2300.0;442.0;22.0;2764.0;62.16216216216216;74.70270270270271;Apartamento
Apartamento;Flamengo;3;1;2;360;15000.0;2300.0;0.0;17300.0;41.666666666666664;48.05555555555556;Apartamento
Quitinete;Copacabana;0;0;0;40;1000.0;620.0;55.0;1675.0;25.0;41.875;Apartamento
Apartamento;Copacabana;5;2;1;280;13000.0;2245.0;296.0;15541.0;46.42857142857143;55.503571428571426;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;50;1400.0;400.0;15.0;1815.0;28.0;36.3;Apartamento
Apartamento;Barra da Tijuca;4;4;4;350;10000.0;2800.0;1700.0;14500.0;28.571428571428573;41.42857142857143;Apartamento
Apartamento;Copacabana;3;0;0;135;3600.0;1300.0;160.0;5060.0;26.666666666666668;37.48148148148148;Apartamento
Apartamento;Barra da Tijuca;3;2;1;78;6500.0;1650.0;350.0;8500.0;83.33333333333333;108.97435897435898;Apartamento
Apartamento;Copacabana;3;1;0;103;2000.0;1200.0;200.0;3400.0;19.41747572815534;33.00970873786408;Apartamento
Apartamento;Taquara;3;1;1;70;2000.0;410.0;50.0;2460.0;28.571428571428573;35.142857142857146;Apartamento
Apartamento;Tanque;2;1;1;62;1100.0;640.0;41.0;1781.0;17.741935483870968;28.725806451612904;Apartamento
Apartamento;Ipanema;2;1;2;105;8000.0;4000.0;412.0;12412.0;76.19047619047619;118.20952380952382;Apartamento
Casa de Vila;Taquara;1;0;0;60;1000.0;0.0;0.0;1000.0;16.666666666666668;16.666666666666668;Casa
Apartamento;Tijuca;2;1;1;70;1800.0;570.0;0.0;2370.0;25.714285714285715;33.857142857142854;Apartamento
Casa;Jardim Botânico;4;3;4;452;20000.0;0.0;1749.0;21749.0;44.24778761061947;48.11725663716814;Casa
Casa de Condomínio;Recreio dos Bandeirantes;3;1;1;240;3000.0;0.0;0.0;3000.0;12.5;12.5;Casa
Apartamento;Copacabana;3;1;1;138;3000.0;1043.0;245.0;4288.0;21.73913043478261;31.07246376811594;Apartamento
Apartamento;Tijuca;2;1;0;60;1900.0;560.0;49.0;2509.0;31.666666666666668;41.81666666666667;Apartamento
Apartamento;Tijuca;2;1;0;68;1800.0;690.0;120.0;2610.0;26.470588235294116;38.38235294117647;Apartamento
Apartamento;Laranjeiras;3;2;1;180;5800.0;1800.0;170.0;7770.0;32.22222222222222;43.166666666666664;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;181;4500.0;950.0;700.0;6150.0;24.861878453038674;33.97790055248619;Apartamento
Apartamento;Maria da Graça;2;0;0;96;1300.0;506.0;61.0;1867.0;13.541666666666666;19.447916666666668;Apartamento
Apartamento;Copacabana;3;0;0;100;2700.0;925.0;152.0;3777.0;27.0;37.77;Apartamento
Apartamento;Flamengo;2;1;1;84;2400.0;1030.0;174.0;3604.0;28.571428571428573;42.904761904761905;Apartamento
Apartamento;Leblon;2;1;1;80;4500.0;1100.0;0.0;5600.0;56.25;70.0;Apartamento
Quitinete;Flamengo;0;0;0;28;1200.0;355.0;0.0;1555.0;42.857142857142854;55.535714285714285;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;97;2300.0;950.0;0.0;3250.0;23.711340206185568;33.50515463917526;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;3;4;280;5000.0;825.0;4200.0;10025.0;17.857142857142858;35.80357142857143;Casa
Apartamento;Ipanema;3;1;1;120;4300.0;1910.0;354.0;6564.0;35.833333333333336;54.7;Apartamento
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0;10600.0;51.42857142857143;75.71428571428571;Apartamento
Apartamento;Botafogo;3;2;1;170;4500.0;1900.0;300.0;6700.0;26.470588235294116;39.411764705882355;Apartamento
Apartamento;Barra da Tijuca;2;2;1;79;4000.0;2630.0;495.0;7125.0;50.63291139240506;90.18987341772151;Apartamento
Apartamento;Pechincha;2;0;0;65;1300.0;350.0;14.0;1664.0;20.0;25.6;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;240;4000.0;1200.0;315.0;5515.0;16.666666666666668;22.979166666666668;Casa
Casa;Cosmos;2;3;0;67;1000.0;0.0;0.0;1000.0;14.925373134328359;14.925373134328359;Casa
Apartamento;Tijuca;3;1;1;117;1900.0;816.0;0.0;2716.0;16.23931623931624;23.213675213675213;Apartamento
Apartamento;Tijuca;2;0;0;78;1400.0;830.0;67.0;2297.0;17.94871794871795;29.44871794871795;Apartamento
Apartamento;Tijuca;3;0;0;83;1390.0;650.0;80.0;2120.0;16.746987951807228;25.542168674698797;Apartamento
Apartamento;Copacabana;4;2;1;270;4750.0;2900.0;510.0;8160.0;17.59259259259259;30.22222222222222;Apartamento
Apartamento;Jacarepaguá;2;0;0;50;1000.0;530.0;50.0;1580.0;20.0;31.6;Apartamento
Apartamento;Engenho de Dentro;3;0;0;81;1200.0;270.0;0.0;1470.0;14.814814814814815;18.14814814814815;Apartamento
Apartamento;Botafogo;2;1;1;80;3200.0;800.0;150.0;4150.0;40.0;51.875;Apartamento
Apartamento;Laranjeiras;3;2;1;110;3700.0;900.0;252.0;4852.0;33.63636363636363;44.10909090909091;Apartamento
Apartamento;Copacabana;2;1;0;124;6000.0;1442.0;470.0;7912.0;48.38709677419355;63.806451612903224;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;465;6000.0;1025.0;1201.0;8226.0;12.903225806451612;17.690322580645162;Casa
Apartamento;Botafogo;3;0;1;60;3900.0;1440.0;307.0;5647.0;65.0;94.11666666666666;Apartamento
Apartamento;Botafogo;2;0;0;70;2000.0;751.0;88.0;2839.0;28.571428571428573;40.55714285714286;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;1;146;2000.0;904.0;1871.0;4775.0;13.698630136986301;32.705479452054796;Apartamento
Apartamento;Botafogo;3;1;1;98;4500.0;1550.0;245.0;6295.0;45.91836734693877;64.23469387755102;Apartamento
Apartamento;Botafogo;1;0;0;46;1800.0;540.0;24.0;2364.0;39.130434782608695;51.391304347826086;Apartamento
Apartamento;Jardim Guanabara;3;1;0;78;2000.0;350.0;83.0;2433.0;25.641025641025642;31.192307692307693;Apartamento
Apartamento;Jacarepaguá;2;1;0;46;800.0;310.0;143.0;1253.0;17.391304347826086;27.23913043478261;Apartamento
Apartamento;Realengo;2;0;0;50;450.0;369.0;0.0;819.0;9.0;16.38;Apartamento
Apartamento;Copacabana;3;0;0;106;2200.0;888.0;160.0;3248.0;20.754716981132077;30.641509433962263;Apartamento
Apartamento;Copacabana;1;0;0;32;1800.0;330.0;25.0;2155.0;56.25;67.34375;Apartamento
Apartamento;Copacabana;1;0;0;40;1900.0;380.0;58.0;2338.0;47.5;58.45;Apartamento
Apartamento;Maracanã;2;1;1;68;2000.0;900.0;0.0;2900.0;29.41176470588235;42.64705882352941;Apartamento
Quitinete;Copacabana;1;0;0;25;1250.0;340.0;0.0;1590.0;50.0;63.6;Apartamento
Casa;Moneró;3;3;1;220;3400.0;0.0;4500.0;7900.0;15.454545454545455;35.90909090909091;Casa
Apartamento;Ipanema;4;1;1;250;12000.0;3795.0;7384.0;23179.0;48.0;92.716;Apartamento
Apartamento;Barra da Tijuca;3;3;1;347;25000.0;3900.0;1990.0;30890.0;72.04610951008645;89.02017291066282;Apartamento
Apartamento;Rocha Miranda;2;1;0;55;1000.0;295.0;0.0;1295.0;18.181818181818183;23.545454545454547;Apartamento
Apartamento;Ipanema;4;4;1;400;20000.0;10000.0;3000.0;33000.0;50.0;82.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;81;1900.0;1250.0;70.0;3220.0;23.45679012345679;39.75308641975309;Apartamento
Apartamento;Botafogo;2;0;0;76;3000.0;619.0;0.0;3619.0;39.473684210526315;47.61842105263158;Apartamento
Apartamento;Flamengo;1;0;1;75;3200.0;281.0;69.0;3550.0;42.666666666666664;47.333333333333336;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;957.0;171.0;2928.0;25.714285714285715;41.82857142857143;Apartamento
Apartamento;Ipanema;3;2;1;170;6000.0;2200.0;380.0;8580.0;35.294117647058826;50.470588235294116;Apartamento
Apartamento;Flamengo;2;0;0;60;2200.0;410.0;852.0;3462.0;36.666666666666664;57.7;Apartamento
Apartamento;Centro;1;1;0;42;1700.0;560.0;47.0;2307.0;40.476190476190474;54.92857142857143;Apartamento
Apartamento;Urca;2;0;0;80;3800.0;500.0;125.0;4425.0;47.5;55.3125;Apartamento
Apartamento;Barra da Tijuca;1;1;1;75;2100.0;1043.0;245.0;3388.0;28.0;45.17333333333333;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;3500.0;1450.0;0.0;4950.0;35.0;49.5;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;2;160;1800.0;1574.0;198.0;3572.0;11.25;22.325;Apartamento
Apartamento;Laranjeiras;2;0;0;67;2300.0;700.0;100.0;3100.0;34.32835820895522;46.26865671641791;Apartamento
Apartamento;Glória;1;0;0;44;1400.0;480.0;26.0;1906.0;31.818181818181817;43.31818181818182;Apartamento
Apartamento;Laranjeiras;2;1;0;90;2650.0;600.0;101.0;3351.0;29.444444444444443;37.233333333333334;Apartamento
Apartamento;Centro;1;0;0;25;1200.0;390.0;0.0;1590.0;48.0;63.6;Apartamento
Apartamento;Glória;1;0;0;45;1400.0;450.0;40.0;1890.0;31.11111111111111;42.0;Apartamento
Apartamento;Catete;1;0;0;24;1100.0;435.0;225.0;1760.0;45.833333333333336;73.33333333333333;Apartamento
Apartamento;Barra da Tijuca;1;1;1;75;1900.0;984.0;280.0;3164.0;25.333333333333332;42.18666666666667;Apartamento
Apartamento;Taquara;2;1;1;59;1800.0;550.0;60.0;2410.0;30.508474576271187;40.847457627118644;Apartamento
Apartamento;Ipanema;2;0;0;60;2900.0;507.0;125.0;3532.0;48.333333333333336;58.86666666666667;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;88;1900.0;600.0;1100.0;3600.0;21.59090909090909;40.90909090909091;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;1400.0;750.0;132.0;2282.0;20.0;32.6;Apartamento
Apartamento;Flamengo;1;0;0;41;1800.0;483.0;67.0;2350.0;43.90243902439025;57.31707317073171;Apartamento
Apartamento;Leblon;3;1;0;98;3500.0;1424.0;1192.0;6116.0;35.714285714285715;62.40816326530612;Apartamento
Apartamento;Tijuca;2;2;1;69;2000.0;854.0;0.0;2854.0;28.985507246376812;41.36231884057971;Apartamento
Apartamento;Grajaú;2;1;0;80;1200.0;670.0;50.0;1920.0;15.0;24.0;Apartamento
Apartamento;Botafogo;3;1;0;206;6000.0;2000.0;323.0;8323.0;29.12621359223301;40.40291262135922;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2250.0;1091.0;205.0;3546.0;28.125;44.325;Apartamento
Apartamento;Flamengo;2;1;0;75;2500.0;1067.0;125.0;3692.0;33.333333333333336;49.22666666666667;Apartamento
Apartamento;Leblon;2;1;1;105;2700.0;1900.0;400.0;5000.0;25.714285714285715;47.61904761904762;Apartamento
Apartamento;Barra da Tijuca;1;1;1;70;2000.0;970.0;170.0;3140.0;28.571428571428573;44.857142857142854;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2300.0;1678.0;2500.0;6478.0;23.0;64.78;Apartamento
Apartamento;Engenho de Dentro;2;0;0;53;800.0;260.0;16.0;1076.0;15.09433962264151;20.30188679245283;Apartamento
Apartamento;Copacabana;3;0;0;110;3000.0;1300.0;200.0;4500.0;27.272727272727273;40.90909090909091;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;350;13000.0;1210.0;1000.0;15210.0;37.142857142857146;43.457142857142856;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1550.0;750.0;0.0;2300.0;20.666666666666668;30.666666666666668;Apartamento
Apartamento;Ipanema;3;1;1;80;3900.0;1368.0;113.0;5381.0;48.75;67.2625;Apartamento
Casa;Freguesia (Jacarepaguá);4;10;1;400;4900.0;0.0;0.0;4900.0;12.25;12.25;Casa
Apartamento;Copacabana;1;0;0;35;1800.0;520.0;25.0;2345.0;51.42857142857143;67.0;Apartamento
Apartamento;Pechincha;2;1;1;65;1300.0;570.0;12.0;1882.0;20.0;28.953846153846154;Apartamento
Apartamento;Barra da Tijuca;2;1;1;63;2500.0;1280.0;204.0;3984.0;39.682539682539684;63.23809523809524;Apartamento
Apartamento;Ipanema;1;0;0;46;1700.0;700.0;132.0;2532.0;36.95652173913044;55.04347826086956;Apartamento
Apartamento;Riachuelo;1;0;0;46;900.0;253.0;17.0;1170.0;19.565217391304348;25.434782608695652;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1790.0;590.0;990.0;3370.0;19.88888888888889;37.44444444444444;Apartamento
Apartamento;Campo Grande;2;0;0;60;800.0;350.0;0.0;1150.0;13.333333333333334;19.166666666666668;Apartamento
Apartamento;Flamengo;1;0;0;47;1600.0;650.0;0.0;2250.0;34.04255319148936;47.87234042553192;Apartamento
Apartamento;Leblon;3;2;1;240;15000.0;975.0;0.0;15975.0;62.5;66.5625;Apartamento
Apartamento;Catete;2;1;0;81;2300.0;530.0;132.0;2962.0;28.395061728395063;36.5679012345679;Apartamento
Casa;Barra da Tijuca;5;2;0;200;11000.0;1300.0;900.0;13200.0;55.0;66.0;Casa
Apartamento;Barra da Tijuca;3;2;3;130;5700.0;850.0;450.0;7000.0;43.84615384615385;53.84615384615385;Apartamento
Apartamento;Barra da Tijuca;3;3;3;180;6500.0;2000.0;500.0;9000.0;36.111111111111114;50.0;Apartamento
Apartamento;Botafogo;2;1;1;76;3200.0;760.0;125.0;4085.0;42.10526315789474;53.75;Apartamento
Apartamento;Barra da Tijuca;3;2;3;263;13000.0;2668.0;896.0;16564.0;49.42965779467681;62.98098859315589;Apartamento
Apartamento;Bonsucesso;2;1;0;70;1100.0;300.0;0.0;1400.0;15.714285714285714;20.0;Apartamento
Apartamento;Tijuca;2;1;0;79;1600.0;700.0;81.0;2381.0;20.253164556962027;30.139240506329113;Apartamento
Apartamento;Barra da Tijuca;2;1;1;90;3300.0;1308.0;213.0;4821.0;36.666666666666664;53.56666666666667;Apartamento
Quitinete;Copacabana;1;0;0;35;1600.0;462.0;67.0;2129.0;45.714285714285715;60.82857142857143;Apartamento
Casa de Condomínio;Itanhangá;5;3;5;700;16000.0;1600.0;150.0;17750.0;22.857142857142858;25.357142857142858;Casa
Apartamento;Ipanema;4;2;3;200;12000.0;1650.0;500.0;14150.0;60.0;70.75;Apartamento
Apartamento;Copacabana;3;0;0;110;2900.0;1400.0;100.0;4400.0;26.363636363636363;40.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;118;3500.0;1300.0;412.0;5212.0;29.661016949152543;44.16949152542373;Apartamento
Apartamento;Ipanema;2;1;2;70;6000.0;4190.0;432.0;10622.0;85.71428571428571;151.74285714285713;Apartamento
Casa de Condomínio;Vila Valqueire;4;2;0;250;2700.0;190.0;0.0;2890.0;10.8;11.56;Casa
Apartamento;Engenho de Dentro;3;1;1;182;1800.0;1407.0;180.0;3387.0;9.89010989010989;18.60989010989011;Apartamento
Apartamento;São Conrado;4;3;2;457;9500.0;10500.0;2340.0;22340.0;20.787746170678336;48.88402625820569;Apartamento
Apartamento;Barra da Tijuca;4;3;4;200;9000.0;2300.0;450.0;11750.0;45.0;58.75;Apartamento
Casa;Grajaú;1;0;0;30;1000.0;0.0;0.0;1000.0;33.333333333333336;33.333333333333336;Casa
Apartamento;Penha Circular;2;0;0;71;1100.0;321.0;0.0;1421.0;15.492957746478874;20.014084507042252;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5000.0;2100.0;730.0;7830.0;47.61904761904762;74.57142857142857;Apartamento
Apartamento;São Conrado;5;3;5;500;19000.0;15000.0;4190.0;38190.0;38.0;76.38;Apartamento
